wName2,wTrueRank2,wEstRank2,wTrueBin2,wEstBin2
14757,8818,8880,15,15
14761,8819,8502,15,15
14762,8820,8620,15,15
14763,8821,8780,15,15
14764,8822,8888,15,15
14765,8823,7998,15,14
14766,8824,8870,15,15
14768,8825,8525,15,15
14770,8826,8942,15,15
14771,8827,8932,15,15
14774,8828,8933,15,15
14776,8829,8723,15,15
14779,8830,8687,15,15
14780,8831,8843,15,15
14781,8832,8938,15,15
14782,8833,8773,15,15
14783,8834,8999,15,15
14786,8835,8526,15,15
14787,8836,8546,15,15
14788,8837,8477,15,15
14789,8838,8447,15,15
14792,8839,7886,15,14
14793,8840,8598,15,15
14794,8841,8818,15,15
14795,8842,7328,15,13
14796,8843,8519,15,15
14800,8844,8667,15,15
14803,8845,8487,15,15
14804,8846,8766,15,15
14805,8847,8484,15,15
14807,8848,8621,15,15
14808,8849,8939,15,15
14809,8850,8427,15,15
14812,8851,8988,15,15
14813,8852,8761,15,15
14814,8853,8844,15,15
14817,8854,8522,15,15
14820,8855,7884,15,14
14821,8856,8903,15,15
14824,8857,8806,15,15
14825,8858,8966,15,15
14828,8859,8644,15,15
14829,8860,8706,15,15
14834,8861,8671,15,15
14835,8862,9003,15,16
14836,8863,8904,15,15
14837,8864,8575,15,15
14838,8865,8507,15,15
14842,8866,8955,15,15
14843,8867,8713,15,15
14844,8868,8469,15,15
14845,8869,8564,15,15
14847,8870,8688,15,15
14848,8871,8881,15,15
14849,8872,8838,15,15
14850,8873,8565,15,15
14851,8874,8992,15,15
14852,8875,8438,15,15
14854,8876,8478,15,15
14858,8877,8789,15,15
14859,8878,8859,15,15
14862,8879,8606,15,15
14863,8880,8739,15,15
14865,8881,8699,15,15
14866,8882,8075,15,14
14867,8883,8724,15,15
14871,8884,8762,15,15
14875,8885,8691,15,15
14876,8886,8577,15,15
14878,8887,8530,15,15
14881,8888,8637,15,15
14882,8889,8437,15,15
14885,8890,8845,15,15
14886,8891,8479,15,15
14887,8892,8725,15,15
14888,8893,8849,15,15
14889,8894,8801,15,15
14890,8895,8689,15,15
14894,8896,8995,15,15
14895,8897,8436,15,15
14896,8898,8638,15,15
14898,8899,8854,15,15
14899,8900,8539,15,15
14900,8901,8956,15,15
14901,8902,8524,15,15
14902,8903,8846,15,15
14903,8904,8540,15,15
14904,8905,8957,15,15
14906,8906,8607,15,15
14907,8907,8435,15,15
14909,8908,8473,15,15
14912,8909,8802,15,15
14913,8910,8779,15,15
14914,8911,7857,15,14
14915,8912,8672,15,15
14917,8913,8747,15,15
14918,8914,8775,15,15
14921,8915,8649,15,15
14922,8916,8547,15,15
14924,8917,8631,15,15
14925,8918,8841,15,15
14926,8919,8819,15,15
14929,8920,8635,15,15
14931,8921,8481,15,15
14932,8922,8790,15,15
14933,8923,8457,15,15
14934,8924,8871,15,15
14935,8925,8486,15,15
14936,8926,9005,15,16
14937,8927,8905,15,15
14938,8928,8466,15,15
14939,8929,8763,15,15
14940,8930,8505,15,15
14942,8931,8918,15,15
14944,8932,8842,15,15
14945,8933,8235,15,14
14947,8934,8971,15,15
14951,8935,8872,15,15
14953,8936,8587,15,15
14954,8937,8186,15,14
14955,8938,8815,15,15
14956,8939,8906,15,15
14960,8940,8726,15,15
14962,8941,8829,15,15
14963,8942,8379,15,14
14966,8943,8532,15,15
14968,8944,8727,15,15
14969,8945,8548,15,15
14971,8946,9011,15,16
14972,8947,8668,15,15
14974,8948,8907,15,15
14976,8949,8958,15,15
14977,8950,8382,15,14
14978,8951,8764,15,15
14979,8952,8822,15,15
14980,8953,9012,15,16
14981,8954,8465,15,15
14982,8955,8914,15,15
14984,8956,8855,15,15
14986,8957,8728,15,15
14988,8958,8498,15,15
14989,8959,8839,15,15
14990,8960,8975,15,15
14991,8961,8555,15,15
14992,8962,8675,15,15
14993,8963,8632,15,15
14994,8964,8959,15,15
14996,8965,8549,15,15
14997,8966,8732,15,15
14998,8967,8777,15,15
14999,8968,8503,15,15
15001,8969,8993,15,15
15005,8970,8825,15,15
15006,8971,8633,15,15
15007,8972,8520,15,15
15008,8973,8480,15,15
15010,8974,8642,15,15
15014,8975,8454,15,15
15019,8976,8990,15,15
15020,8977,8707,15,15
15021,8978,8856,15,15
15022,8979,8597,15,15
15023,8980,8967,15,15
15025,8981,8515,15,15
15026,8982,8850,15,15
15027,8983,9006,15,16
15030,8984,8669,15,15
15031,8985,8840,15,15
15032,8986,8730,15,15
15033,8987,8889,15,15
15037,8988,8468,15,15
15038,8989,8828,15,15
15039,8990,8860,15,15
15040,8991,8960,15,15
15041,8992,8622,15,15
15042,8993,8611,15,15
15043,8994,8444,15,15
15044,8995,8934,15,15
15045,8996,8774,15,15
15046,8997,8991,15,15
15047,8998,8765,15,15
15049,8999,8556,15,15
15053,9000,8494,15,15
15055,9001,9271,16,16
15056,9002,9498,16,16
15057,9003,9403,16,16
15058,9004,9093,16,16
15059,9005,9125,16,16
15061,9006,9086,16,16
15062,9007,9100,16,16
15063,9008,9275,16,16
15064,9009,9161,16,16
15065,9010,9370,16,16
15067,9011,9270,16,16
15068,9012,9521,16,16
15069,9013,9305,16,16
15070,9014,9197,16,16
15072,9015,9145,16,16
15074,9016,9258,16,16
15079,9017,9439,16,16
15080,9018,9455,16,16
15081,9019,9484,16,16
15084,9020,9351,16,16
15085,9021,9132,16,16
15086,9022,9247,16,16
15088,9023,9580,16,16
15089,9024,9017,16,16
15091,9025,9456,16,16
15092,9026,9345,16,16
15093,9027,9288,16,16
15095,9028,9389,16,16
15096,9029,9522,16,16
15097,9030,9419,16,16
15100,9031,9613,16,17
15101,9032,9182,16,16
15102,9033,9414,16,16
15103,9034,9413,16,16
15104,9035,9515,16,16
15105,9036,9393,16,16
15106,9037,9585,16,16
15107,9038,9069,16,16
15108,9039,9426,16,16
15109,9040,9025,16,16
15112,9041,9476,16,16
15113,9042,9181,16,16
15114,9043,9232,16,16
15116,9044,9016,16,16
15118,9045,9210,16,16
15124,9046,9106,16,16
15125,9047,9378,16,16
15126,9048,9523,16,16
15131,9049,9253,16,16
15132,9050,9323,16,16
15133,9051,9328,16,16
15135,9052,9033,16,16
15136,9053,9331,16,16
15137,9054,8890,16,15
15138,9055,9178,16,16
15142,9056,9155,16,16
15143,9057,9407,16,16
15145,9058,9436,16,16
15149,9059,9457,16,16
15150,9060,9292,16,16
15152,9061,9524,16,16
15153,9062,9089,16,16
15155,9063,9101,16,16
15157,9064,9551,16,16
15159,9065,9375,16,16
15160,9066,9571,16,16
15161,9067,9072,16,16
15164,9068,9354,16,16
15165,9069,9341,16,16
15167,9070,9134,16,16
15171,9071,9525,16,16
15173,9072,9335,16,16
15174,9073,9073,16,16
15177,9074,9221,16,16
15178,9075,9355,16,16
15179,9076,9605,16,17
15182,9077,9163,16,16
15184,9078,8925,16,15
15185,9079,9248,16,16
15186,9080,9405,16,16
15187,9081,9107,16,16
15188,9082,9368,16,16
15191,9083,9491,16,16
15192,9084,9233,16,16
15193,9085,9445,16,16
15194,9086,9458,16,16
15195,9087,9126,16,16
15196,9088,9234,16,16
15197,9089,9245,16,16
15198,9090,9607,16,17
15199,9091,9320,16,16
15201,9092,9572,16,16
15203,9093,9142,16,16
15204,9094,9604,16,17
15205,9095,9343,16,16
15206,9096,9379,16,16
15208,9097,9526,16,16
15211,9098,9034,16,16
15214,9099,9129,16,16
15217,9100,9459,16,16
15219,9101,9289,16,16
15220,9102,9506,16,16
15221,9103,9344,16,16
15222,9104,9035,16,16
15224,9105,9527,16,16
15226,9106,9109,16,16
15227,9107,9415,16,16
15228,9108,9277,16,16
15229,9109,9514,16,16
15230,9110,9418,16,16
15231,9111,9492,16,16
15232,9112,9528,16,16
15234,9113,9135,16,16
15235,9114,9529,16,16
15236,9115,9174,16,16
15237,9116,9372,16,16
15238,9117,9143,16,16
15239,9118,9029,16,16
15241,9119,8911,16,15
15242,9120,9211,16,16
15244,9121,9609,16,17
15246,9122,9608,16,17
15247,9123,9475,16,16
15250,9124,9183,16,16
15253,9125,9057,16,16
15254,9126,9048,16,16
15255,9127,9409,16,16
15256,9128,9067,16,16
15257,9129,9530,16,16
15258,9130,9435,16,16
15259,9131,9410,16,16
15262,9132,9068,16,16
15263,9133,9349,16,16
15264,9134,9087,16,16
15265,9135,9573,16,16
15266,9136,9223,16,16
15267,9137,9241,16,16
15268,9138,9394,16,16
15270,9139,9184,16,16
15273,9140,9217,16,16
15274,9141,9485,16,16
15278,9142,9324,16,16
15280,9143,9460,16,16
15284,9144,9049,16,16
15286,9145,9614,16,17
15287,9146,9531,16,16
15288,9147,9427,16,16
15289,9148,9052,16,16
15290,9149,9340,16,16
15293,9150,9532,16,16
15295,9151,9212,16,16
15296,9152,9309,16,16
15297,9153,9059,16,16
15302,9154,9507,16,16
15306,9155,9044,16,16
15307,9156,9533,16,16
15308,9157,9098,16,16
15310,9158,9582,16,16
15311,9159,9402,16,16
15315,9160,9148,16,16
15316,9161,9196,16,16
15317,9162,9228,16,16
15318,9163,9249,16,16
15319,9164,9240,16,16
15320,9165,9416,16,16
15321,9166,9552,16,16
15323,9167,9336,16,16
15329,9168,9569,16,16
15330,9169,9179,16,16
15332,9170,9478,16,16
15335,9171,9257,16,16
15337,9172,9534,16,16
15338,9173,9133,16,16
15339,9174,8472,16,15
15341,9175,9164,16,16
15342,9176,9504,16,16
15343,9177,9077,16,16
15345,9178,9117,16,16
15349,9179,9442,16,16
15350,9180,9575,16,16
15352,9181,9438,16,16
15354,9182,9108,16,16
15355,9183,9205,16,16
15356,9184,9090,16,16
15358,9185,9356,16,16
15359,9186,9310,16,16
15360,9187,9513,16,16
15362,9188,9367,16,16
15367,9189,9444,16,16
15368,9190,9103,16,16
15370,9191,9021,16,16
15372,9192,9428,16,16
15375,9193,9461,16,16
15378,9194,9364,16,16
15380,9195,9193,16,16
15381,9196,9180,16,16
15383,9197,9259,16,16
15385,9198,9172,16,16
15387,9199,9111,16,16
15390,9200,9482,16,16
15392,9201,9517,16,16
15393,9202,9535,16,16
15394,9203,9293,16,16
15395,9204,9209,16,16
15396,9205,9429,16,16
15397,9206,8617,16,15
15398,9207,9278,16,16
15399,9208,9411,16,16
15401,9209,9235,16,16
15402,9210,9390,16,16
15403,9211,9479,16,16
15405,9212,9377,16,16
15406,9213,9380,16,16
15407,9214,9603,16,17
15409,9215,9483,16,16
15411,9216,8927,16,15
15413,9217,9501,16,16
15415,9218,9123,16,16
15416,9219,9269,16,16
15418,9220,9104,16,16
15419,9221,9091,16,16
15421,9222,9481,16,16
15423,9223,9113,16,16
15424,9224,9615,16,17
15425,9225,9486,16,16
15427,9226,9079,16,16
15428,9227,9616,16,17
15429,9228,9509,16,16
15432,9229,9043,16,16
15435,9230,9147,16,16
15436,9231,9590,16,16
15439,9232,9308,16,16
15441,9233,9095,16,16
15442,9234,9208,16,16
15445,9235,9536,16,16
15447,9236,9260,16,16
15448,9237,9338,16,16
15449,9238,9352,16,16
15450,9239,9508,16,16
15451,9240,9553,16,16
15452,9241,9094,16,16
15453,9242,9213,16,16
15454,9243,9516,16,16
15455,9244,9339,16,16
15456,9245,9449,16,16
15457,9246,9070,16,16
15458,9247,9600,16,16
15460,9248,9337,16,16
15461,9249,9451,16,16
15462,9250,9023,16,16
15463,9251,9617,16,17
15464,9252,9224,16,16
15467,9253,9422,16,16
15468,9254,9165,16,16
15469,9255,9591,16,16
15470,9256,9279,16,16
15471,9257,9423,16,16
15476,9258,9082,16,16
15477,9259,9583,16,16
15480,9260,9487,16,16
15481,9261,9554,16,16
15485,9262,9020,16,16
15487,9263,9511,16,16
15488,9264,9437,16,16
15489,9265,9242,16,16
15492,9266,9156,16,16
15494,9267,9462,16,16
15495,9268,9430,16,16
15497,9269,9061,16,16
15500,9270,9294,16,16
15501,9271,9332,16,16
15503,9272,9286,16,16
15504,9273,9463,16,16
15506,9274,9431,16,16
15510,9275,9555,16,16
15511,9276,9118,16,16
15512,9277,9589,16,16
15514,9278,9576,16,16
15515,9279,9185,16,16
15520,9280,9114,16,16
15521,9281,9045,16,16
15522,9282,9359,16,16
15526,9283,9311,16,16
15528,9284,9381,16,16
15529,9285,9440,16,16
15530,9286,9395,16,16
15531,9287,9577,16,16
15532,9288,9176,16,16
15533,9289,9493,16,16
15534,9290,9592,16,16
15535,9291,9272,16,16
15537,9292,9357,16,16
15538,9293,9198,16,16
15542,9294,9396,16,16
15543,9295,9568,16,16
15545,9296,9537,16,16
15548,9297,9064,16,16
15549,9298,9597,16,16
15551,9299,9127,16,16
15553,9300,9593,16,16
15555,9301,9206,16,16
15556,9302,9443,16,16
15559,9303,9432,16,16
15560,9304,9447,16,16
15561,9305,9494,16,16
15563,9306,9312,16,16
15569,9307,9598,16,16
15570,9308,9382,16,16
15572,9309,9162,16,16
15573,9310,9065,16,16
15578,9311,8489,16,15
15579,9312,9538,16,16
15585,9313,9030,16,16
15588,9314,9236,16,16
15589,9315,9602,16,17
15590,9316,9556,16,16
15591,9317,9055,16,16
15592,9318,9121,16,16
15593,9319,9251,16,16
15594,9320,9166,16,16
15595,9321,9062,16,16
15596,9322,9229,16,16
15598,9323,9149,16,16
15600,9324,9321,16,16
15603,9325,9153,16,16
15604,9326,9477,16,16
15605,9327,9539,16,16
15606,9328,9099,16,16
15608,9329,9333,16,16
15609,9330,8431,16,15
15611,9331,9371,16,16
15612,9332,9557,16,16
15614,9333,9558,16,16
15615,9334,9276,16,16
15619,9335,9599,16,16
15620,9336,9243,16,16
15621,9337,9502,16,16
15622,9338,9346,16,16
15623,9339,9540,16,16
15624,9340,9200,16,16
15625,9341,9488,16,16
15626,9342,9283,16,16
15628,9343,9421,16,16
15632,9344,8490,16,15
15633,9345,9319,16,16
15634,9346,9325,16,16
15635,9347,9120,16,16
15636,9348,9264,16,16
15637,9349,9237,16,16
15638,9350,9214,16,16
15639,9351,9574,16,16
15640,9352,9464,16,16
15641,9353,9446,16,16
15642,9354,9222,16,16
15644,9355,9541,16,16
15645,9356,9244,16,16
15646,9357,9254,16,16
15647,9358,9256,16,16
15649,9359,9158,16,16
15650,9360,9365,16,16
15651,9361,9295,16,16
15652,9362,9453,16,16
15653,9363,9215,16,16
15655,9364,9280,16,16
15656,9365,9167,16,16
15657,9366,9376,16,16
15660,9367,9226,16,16
15661,9368,9216,16,16
15662,9369,9124,16,16
15663,9370,9199,16,16
15664,9371,9169,16,16
15665,9372,9296,16,16
15666,9373,9391,16,16
15667,9374,9128,16,16
15668,9375,9510,16,16
15669,9376,9282,16,16
15670,9377,8891,16,15
15671,9378,9141,16,16
15672,9379,9397,16,16
15673,9380,9050,16,16
15674,9381,9313,16,16
15675,9382,9465,16,16
15676,9383,9450,16,16
15680,9384,9281,16,16
15682,9385,9452,16,16
15683,9386,9290,16,16
15685,9387,9499,16,16
15686,9388,9083,16,16
15687,9389,9267,16,16
15688,9390,9022,16,16
15692,9391,9578,16,16
15693,9392,9401,16,16
15696,9393,9559,16,16
15697,9394,9542,16,16
15698,9395,9031,16,16
15699,9396,9238,16,16
15701,9397,9071,16,16
15704,9398,9136,16,16
15706,9399,9588,16,16
15708,9400,9466,16,16
15711,9401,9274,16,16
15713,9402,9297,16,16
15714,9403,9497,16,16
15720,9404,9618,16,17
15722,9405,9342,16,16
15726,9406,9584,16,16
15727,9407,9074,16,16
15730,9408,9298,16,16
15732,9409,9046,16,16
15733,9410,9225,16,16
15741,9411,9227,16,16
15748,9412,9330,16,16
15750,9413,9570,16,16
15752,9414,9560,16,16
15753,9415,9543,16,16
15755,9416,9051,16,16
15756,9417,9075,16,16
15757,9418,9150,16,16
15759,9419,9053,16,16
15760,9420,9151,16,16
15761,9421,9160,16,16
15762,9422,9186,16,16
15763,9423,9063,16,16
15765,9424,9373,16,16
15766,9425,9018,16,16
15767,9426,9424,16,16
15771,9427,9392,16,16
15773,9428,9102,16,16
15774,9429,9594,16,16
15775,9430,9489,16,16
15776,9431,9092,16,16
15779,9432,9201,16,16
15780,9433,9171,16,16
15782,9434,9495,16,16
15783,9435,9170,16,16
15784,9436,9268,16,16
15785,9437,9433,16,16
15789,9438,9287,16,16
15790,9439,9195,16,16
15791,9440,9239,16,16
15792,9441,9369,16,16
15793,9442,9190,16,16
15794,9443,9467,16,16
15795,9444,9265,16,16
15796,9445,9047,16,16
15797,9446,9544,16,16
15798,9447,9545,16,16
15800,9448,9561,16,16
15804,9449,9329,16,16
15805,9450,9360,16,16
15806,9451,9454,16,16
15808,9452,9137,16,16
15811,9453,9138,16,16
15813,9454,9362,16,16
15815,9455,9040,16,16
15819,9456,9601,16,17
15822,9457,9518,16,16
15824,9458,9036,16,16
15830,9459,9595,16,16
15832,9460,9347,16,16
15833,9461,9581,16,16
15834,9462,9078,16,16
15835,9463,9383,16,16
15839,9464,9322,16,16
15840,9465,9299,16,16
15841,9466,9468,16,16
15843,9467,9384,16,16
15844,9468,9469,16,16
15846,9469,9110,16,16
15847,9470,9420,16,16
15848,9471,9562,16,16
15849,9472,9261,16,16
15850,9473,9060,16,16
15851,9474,9563,16,16
15853,9475,9130,16,16
15854,9476,9250,16,16
15856,9477,9441,16,16
15857,9478,9546,16,16
15858,9479,9300,16,16
15860,9480,9084,16,16
15861,9481,9470,16,16
15864,9482,9564,16,16
15866,9483,9054,16,16
15867,9484,9088,16,16
15868,9485,9619,16,17
15869,9486,9503,16,16
15871,9487,9547,16,16
15874,9488,9154,16,16
15875,9489,9404,16,16
15876,9490,9579,16,16
15878,9491,9146,16,16
15879,9492,9348,16,16
15881,9493,9194,16,16
15884,9494,9565,16,16
15885,9495,9512,16,16
15887,9496,9417,16,16
15888,9497,9173,16,16
15890,9498,9596,16,16
15891,9499,9612,16,17
15892,9500,9408,16,16
15893,9501,9187,16,16
15896,9502,9610,16,17
15898,9503,8745,16,15
15900,9504,9425,16,16
15902,9505,9385,16,16
15903,9506,9262,16,16
15904,9507,9566,16,16
15906,9508,9471,16,16
15907,9509,9412,16,16
15909,9510,9519,16,16
15912,9511,9066,16,16
15913,9512,9567,16,16
15915,9513,9115,16,16
15916,9514,9620,16,17
15918,9515,9188,16,16
15919,9516,9358,16,16
15921,9517,9301,16,16
15923,9518,9334,16,16
15925,9519,9548,16,16
15926,9520,9144,16,16
15927,9521,9056,16,16
15928,9522,8892,16,15
15930,9523,9024,16,16
15932,9524,9520,16,16
15936,9525,9472,16,16
15938,9526,9122,16,16
15940,9527,9175,16,16
15941,9528,9302,16,16
15942,9529,9587,16,16
15943,9530,9105,16,16
15944,9531,9159,16,16
15947,9532,9252,16,16
15949,9533,9314,16,16
15951,9534,9218,16,16
15953,9535,9112,16,16
15954,9536,9611,16,17
15955,9537,9386,16,16
15956,9538,9480,16,16
15957,9539,9255,16,16
15960,9540,9191,16,16
15962,9541,9116,16,16
15963,9542,9315,16,16
15965,9543,9496,16,16
15967,9544,9081,16,16
15968,9545,9387,16,16
15970,9546,9189,16,16
15971,9547,9316,16,16
15974,9548,9400,16,16
15979,9549,9549,16,16
15980,9550,9317,16,16
15981,9551,9374,16,16
15983,9552,9363,16,16
15984,9553,8529,16,15
15985,9554,9388,16,16
15986,9555,9366,16,16
15988,9556,9326,16,16
15989,9557,9307,16,16
15991,9558,9398,16,16
15992,9559,9096,16,16
15993,9560,9304,16,16
15995,9561,9231,16,16
15996,9562,9139,16,16
15998,9563,9448,16,16
16001,9564,9434,16,16
16003,9565,9361,16,16
16006,9566,9230,16,16
16007,9567,9505,16,16
16009,9568,9500,16,16
16010,9569,9032,16,16
16012,9570,9473,16,16
16017,9571,9353,16,16
16018,9572,9019,16,16
16019,9573,9273,16,16
16023,9574,9474,16,16
16024,9575,9219,16,16
16025,9576,9085,16,16
16027,9577,9131,16,16
16028,9578,9266,16,16
16030,9579,9192,16,16
16031,9580,9550,16,16
16034,9581,8474,16,15
16037,9582,9140,16,16
16038,9583,9152,16,16
16039,9584,9318,16,16
16043,9585,9291,16,16
16045,9586,9621,16,17
16046,9587,9586,16,16
16048,9588,9119,16,16
16049,9589,9399,16,16
16052,9590,9406,16,16
16053,9591,9263,16,16
16055,9592,9350,16,16
16058,9593,9177,16,16
16059,9594,9622,16,17
16060,9595,9038,16,16
16062,9596,9168,16,16
16063,9597,9606,16,17
16065,9598,9246,16,16
16066,9599,9037,16,16
16067,9600,9080,16,16
16068,9601,9780,17,17
16069,9602,10027,17,17
16070,9603,9853,17,17
16075,9604,9945,17,17
16076,9605,10084,17,17
16077,9606,9798,17,17
16079,9607,10095,17,17
16082,9608,10171,17,17
16083,9609,10209,17,18
16084,9610,10003,17,17
16085,9611,9915,17,17
16086,9612,9793,17,17
16087,9613,10085,17,17
16088,9614,10248,17,18
16089,9615,9830,17,17
16091,9616,9693,17,17
16092,9617,9863,17,17
16094,9618,9792,17,17
16095,9619,9643,17,17
16097,9620,10102,17,17
16098,9621,10032,17,17
16099,9622,10065,17,17
16101,9623,10249,17,18
16102,9624,10012,17,17
16104,9625,10103,17,17
16105,9626,10163,17,17
16106,9627,9668,17,17
16107,9628,9834,17,17
16109,9629,9663,17,17
16112,9630,9872,17,17
16116,9631,10033,17,17
16117,9632,10066,17,17
16119,9633,9909,17,17
16120,9634,9787,17,17
16121,9635,9871,17,17
16122,9636,9880,17,17
16123,9637,9753,17,17
16124,9638,9684,17,17
16125,9639,10172,17,17
16128,9640,9097,17,16
16129,9641,10067,17,17
16130,9642,9654,17,17
16132,9643,10104,17,17
16133,9644,9901,17,17
16134,9645,9207,17,16
16136,9646,10086,17,17
16137,9647,10034,17,17
16138,9648,10210,17,18
16140,9649,9729,17,17
16141,9650,10211,17,18
16142,9651,10105,17,17
16143,9652,9919,17,17
16144,9653,9977,17,17
16145,9654,10106,17,17
16146,9655,9846,17,17
16147,9656,9799,17,17
16149,9657,9771,17,17
16150,9658,9852,17,17
16151,9659,10107,17,17
16154,9660,10173,17,17
16155,9661,10013,17,17
16156,9662,9910,17,17
16157,9663,9855,17,17
16158,9664,10250,17,18
16159,9665,9723,17,17
16160,9666,9708,17,17
16161,9667,9696,17,17
16162,9668,9951,17,17
16164,9669,9633,17,17
16165,9670,9827,17,17
16166,9671,10153,17,17
16167,9672,9639,17,17
16170,9673,9650,17,17
16171,9674,9986,17,17
16172,9675,9794,17,17
16173,9676,9669,17,17
16174,9677,9741,17,17
16176,9678,10144,17,17
16179,9679,9675,17,17
16180,9680,10035,17,17
16181,9681,9982,17,17
16182,9682,9912,17,17
16183,9683,10108,17,17
16184,9684,10212,17,18
16185,9685,10036,17,17
16186,9686,9724,17,17
16187,9687,10157,17,17
16192,9688,9920,17,17
16194,9689,9821,17,17
16196,9690,9623,17,17
16197,9691,10174,17,17
16198,9692,9782,17,17
16199,9693,9204,17,16
16201,9694,10087,17,17
16202,9695,9934,17,17
16203,9696,9776,17,17
16204,9697,9779,17,17
16205,9698,9746,17,17
16206,9699,9857,17,17
16207,9700,9958,17,17
16208,9701,10109,17,17
16209,9702,9662,17,17
16210,9703,9711,17,17
16211,9704,10213,17,18
16212,9705,10092,17,17
16213,9706,10029,17,17
16214,9707,9655,17,17
16215,9708,10237,17,18
16216,9709,10028,17,17
16218,9710,10068,17,17
16221,9711,10136,17,17
16224,9712,9765,17,17
16227,9713,10145,17,17
16228,9714,9754,17,17
16229,9715,9752,17,17
16230,9716,9737,17,17
16232,9717,9725,17,17
16233,9718,10064,17,17
16237,9719,10160,17,17
16242,9720,10037,17,17
16243,9721,9624,17,17
16246,9722,10069,17,17
16247,9723,9824,17,17
16248,9724,10070,17,17
16249,9725,9968,17,17
16250,9726,9750,17,17
16251,9727,9975,17,17
16252,9728,9742,17,17
16253,9729,9876,17,17
16254,9730,10176,17,17
16256,9731,9935,17,17
16257,9732,9900,17,17
16258,9733,9685,17,17
16259,9734,9743,17,17
16260,9735,9691,17,17
16263,9736,10110,17,17
16264,9737,9664,17,17
16265,9738,9628,17,17
16266,9739,9709,17,17
16267,9740,10002,17,17
16269,9741,10063,17,17
16273,9742,10014,17,17
16275,9743,9980,17,17
16278,9744,9039,17,16
16280,9745,9686,17,17
16282,9746,10240,17,18
16283,9747,9755,17,17
16285,9748,9877,17,17
16287,9749,9921,17,17
16292,9750,9809,17,17
16295,9751,9303,17,16
16296,9752,9845,17,17
16300,9753,9689,17,17
16302,9754,9676,17,17
16303,9755,10111,17,17
16304,9756,9202,17,16
16305,9757,9652,17,17
16307,9758,9796,17,17
16311,9759,9667,17,17
16312,9760,9781,17,17
16315,9761,10233,17,18
16316,9762,9721,17,17
16317,9763,10204,17,18
16318,9764,10202,17,18
16319,9765,10177,17,17
16320,9766,10007,17,17
16321,9767,10021,17,17
16322,9768,10178,17,17
16323,9769,10179,17,17
16324,9770,9642,17,17
16326,9771,9922,17,17
16328,9772,9954,17,17
16329,9773,9719,17,17
16330,9774,9931,17,17
16331,9775,9865,17,17
16332,9776,9967,17,17
16333,9777,9715,17,17
16334,9778,9726,17,17
16337,9779,9690,17,17
16339,9780,10147,17,17
16342,9781,9947,17,17
16343,9782,10071,17,17
16344,9783,10112,17,17
16345,9784,9955,17,17
16350,9785,10031,17,17
16352,9786,10180,17,17
